Relative Path,File Type,File Size,In Xcode Project,Target Membership,Build Phase,Static Ref Count,Dynamic Risk,Classification,Confidence
Pure Pets/DataClasses/HelperClassess/PPSoundEffectPlayer.h,source,505,No,,,0,No,,
Pure Pets/DataClasses/HelperClassess/PPSoundEffectPlayer.m,source,5273,No,,,0,No,,
Pure Pets/DataClasses/HelperClassess/Watermark.h,source,405,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/HelperClassess/Watermark.m,source,1267,Yes,Pure Pets,Sources,2433,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSArray+YYAdd.h,source,5560,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSArray+YYAdd.m,source,4576,Yes,Pure Pets,Sources,4487,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSBundle+YYAdd.h,source,3590,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSBundle+YYAdd.m,source,2879,Yes,Pure Pets,Sources,144,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSData+YYAdd.h,source,6997,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSData+YYAdd.m,source,21782,Yes,Pure Pets,Sources,479,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSDate+YYAdd.h,source,6917,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSDate+YYAdd.m,source,6515,Yes,Pure Pets,Sources,776,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSDictionary+YYAdd.h,source,6450,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSDictionary+YYAdd.m,source,12602,Yes,Pure Pets,Sources,2576,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSKeyedUnarchiver+YYAdd.h,source,1305,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSKeyedUnarchiver+YYAdd.m,source,1110,Yes,Pure Pets,Sources,27,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSNotificationCenter+YYAdd.h,source,3483,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSNotificationCenter+YYAdd.m,source,2651,Yes,Pure Pets,Sources,348,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSNumber+YYAdd.h,source,762,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSNumber+YYAdd.m,source,1711,Yes,Pure Pets,Sources,766,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSObject+YYAdd.h,source,11776,Yes,,,4963,Yes,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSObject+YYAdd.m,source,14225,Yes,Pure Pets,Sources,579,Yes,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSObject+YYAddForARC.h,source,648,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSObject+YYAddForARC.m,source,846,Yes,Pure Pets,Sources,575,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSObject+YYAddForKVO.h,source,1592,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSObject+YYAddForKVO.m,source,3347,Yes,Pure Pets,Sources,575,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSString+YYAdd.h,source,12582,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSString+YYAdd.m,source,15474,Yes,Pure Pets,Sources,14482,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSThread+YYAdd.h,source,705,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSThread+YYAdd.m,source,3992,Yes,Pure Pets,Sources,59,No,,
Pure Pets/DataClasses/YYKit/Base/Foundation/NSTimer+YYAdd.h,source,2584,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Foundation/NSTimer+YYAdd.m,source,1129,Yes,Pure Pets,Sources,82,No,,
Pure Pets/DataClasses/YYKit/Base/Quartz/CALayer+YYAdd.h,source,3473,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Quartz/CALayer+YYAdd.m,source,8270,Yes,Pure Pets,Sources,156,No,,
Pure Pets/DataClasses/YYKit/Base/Quartz/YYCGUtilities.h,source,11245,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/Quartz/YYCGUtilities.m,source,10761,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DataClasses/YYKit/Base/UIKit/UIApplication+YYAdd.h,source,2602,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIApplication+YYAdd.m,source,7517,Yes,Pure Pets,Sources,247,Yes,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UIBarButtonItem+YYAdd.h,source,791,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIBarButtonItem+YYAdd.m,source,1425,Yes,Pure Pets,Sources,231,No,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UIBezierPath+YYAdd.h,source,960,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIBezierPath+YYAdd.m,source,2370,Yes,Pure Pets,Sources,383,No,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UIColor+YYAdd.h,source,11894,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIColor+YYAdd.m,source,14442,Yes,Pure Pets,Sources,8150,No,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UIControl+YYAdd.h,source,2592,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIControl+YYAdd.m,source,3911,Yes,Pure Pets,Sources,72,Yes,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UIDevice+YYAdd.h,source,6105,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIDevice+YYAdd.m,source,18065,Yes,Pure Pets,Sources,69,No,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UIFont+YYAdd.h,source,4350,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIFont+YYAdd.m,source,9163,Yes,Pure Pets,Sources,1052,No,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UIGestureRecognizer+YYAdd.h,source,1215,Yes,,,1043,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIGestureRecognizer+YYAdd.m,source,2013,Yes,Pure Pets,Sources,70,No,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UIImage+YYAdd.h,source,12346,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIImage+YYAdd.m,source,31050,Yes,Pure Pets,Sources,2469,No,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UIScreen+YYAdd.h,source,1525,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIScreen+YYAdd.m,source,6360,Yes,Pure Pets,Sources,284,No,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UIScrollView+YYAdd.h,source,1191,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIScrollView+YYAdd.m,source,1489,Yes,Pure Pets,Sources,302,No,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UITableView+YYAdd.h,source,7879,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UITableView+YYAdd.m,source,3213,Yes,Pure Pets,Sources,564,No,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UITextField+YYAdd.h,source,635,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UITextField+YYAdd.m,source,1043,Yes,Pure Pets,Sources,221,No,,
Pure Pets/DataClasses/YYKit/Base/UIKit/UIView+YYAdd.h,source,4280,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Base/UIKit/UIView+YYAdd.m,source,7838,Yes,Pure Pets,Sources,4550,No,,
Pure Pets/DataClasses/YYKit/Base/YYKitMacro.h,source,10216,Yes,,,1152,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Cache/YYCache.h,source,7129,Yes,,,15,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Cache/YYCache.m,source,4353,Yes,Pure Pets,Sources,8,No,,
Pure Pets/DataClasses/YYKit/Cache/YYDiskCache.h,source,14890,Yes,,,18,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Cache/YYDiskCache.m,source,12634,Yes,Pure Pets,Sources,18,No,,
Pure Pets/DataClasses/YYKit/Cache/YYKVStorage.h,source,11286,Yes,,,2235,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Cache/YYKVStorage.m,source,38142,Yes,Pure Pets,Sources,6,No,,
Pure Pets/DataClasses/YYKit/Cache/YYMemoryCache.h,source,7047,Yes,,,7,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Cache/YYMemoryCache.m,source,15239,Yes,Pure Pets,Sources,55,No,,
Pure Pets/DataClasses/YYKit/Image/Categories/CALayer+YYWebImage.h,source,4085,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/Categories/CALayer+YYWebImage.m,source,7414,Yes,Pure Pets,Sources,156,No,,
Pure Pets/DataClasses/YYKit/Image/Categories/MKAnnotationView+YYWebImage.h,source,4044,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/Categories/MKAnnotationView+YYWebImage.m,source,7443,Yes,Pure Pets,Sources,7,No,,
Pure Pets/DataClasses/YYKit/Image/Categories/UIButton+YYWebImage.h,source,9198,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/Categories/UIButton+YYWebImage.m,source,17840,Yes,Pure Pets,Sources,1458,No,,
Pure Pets/DataClasses/YYKit/Image/Categories/UIImageView+YYWebImage.h,source,7829,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/Categories/UIImageView+YYWebImage.m,source,15223,Yes,Pure Pets,Sources,895,No,,
Pure Pets/DataClasses/YYKit/Image/Categories/_YYWebImageSetter.h,source,1680,Yes,,,292,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/Categories/_YYWebImageSetter.m,source,3268,Yes,Pure Pets,Sources,39,No,,
Pure Pets/DataClasses/YYKit/Image/YYAnimatedImageView.h,source,4372,Yes,,,2240,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/YYAnimatedImageView.m,source,20909,Yes,Pure Pets,Sources,22,No,,
Pure Pets/DataClasses/YYKit/Image/YYFrameImage.h,source,3802,Yes,,,3,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/YYFrameImage.m,source,4231,Yes,Pure Pets,Sources,3,No,,
Pure Pets/DataClasses/YYKit/Image/YYImage.h,source,2535,Yes,,,3613,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/YYImage.m,source,6337,Yes,Pure Pets,Sources,109,No,,
Pure Pets/DataClasses/YYKit/Image/YYImageCache.h,source,8520,Yes,,,24,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/YYImageCache.m,source,8939,Yes,Pure Pets,Sources,17,No,,
Pure Pets/DataClasses/YYKit/Image/YYImageCoder.h,source,18488,Yes,,,2199,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/YYImageCoder.m,source,113971,Yes,Pure Pets,Sources,8486,No,,
Pure Pets/DataClasses/YYKit/Image/YYSpriteSheetImage.h,source,3446,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/YYSpriteSheetImage.m,source,2549,Yes,Pure Pets,Sources,42,No,,
Pure Pets/DataClasses/YYKit/Image/YYWebImageManager.h,source,9723,Yes,,,83,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/YYWebImageManager.m,source,3779,Yes,Pure Pets,Sources,63,No,,
Pure Pets/DataClasses/YYKit/Image/YYWebImageOperation.h,source,4070,Yes,,,2201,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Image/YYWebImageOperation.m,source,31334,Yes,Pure Pets,Sources,20,Yes,,
Pure Pets/DataClasses/YYKit/Model/NSObject+YYModel.h,source,13407,Yes,,,17595,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Model/NSObject+YYModel.m,source,84610,Yes,Pure Pets,Sources,15403,Yes,,
Pure Pets/DataClasses/YYKit/Model/YYClassInfo.h,source,8129,Yes,,,12952,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Model/YYClassInfo.m,source,12824,Yes,Pure Pets,Sources,14,Yes,,
Pure Pets/DataClasses/YYKit/Text/Component/YYTextContainerView.h,source,1806,Yes,,,272,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/Component/YYTextContainerView.m,source,4645,Yes,Pure Pets,Sources,5,No,,
Pure Pets/DataClasses/YYKit/Text/Component/YYTextDebugOption.h,source,3265,Yes,,,76,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/Component/YYTextDebugOption.m,source,4244,Yes,Pure Pets,Sources,1456,No,,
Pure Pets/DataClasses/YYKit/Text/Component/YYTextEffectWindow.h,source,1612,Yes,,,52,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/Component/YYTextEffectWindow.m,source,18800,Yes,Pure Pets,Sources,28,No,,
Pure Pets/DataClasses/YYKit/Text/Component/YYTextInput.h,source,2899,Yes,,,245,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/Component/YYTextInput.m,source,4245,Yes,Pure Pets,Sources,1727,No,,
Pure Pets/DataClasses/YYKit/Text/Component/YYTextKeyboardManager.h,source,3124,Yes,,,3825,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/Component/YYTextKeyboardManager.m,source,18223,Yes,Pure Pets,Sources,18,Yes,,
Pure Pets/DataClasses/YYKit/Text/Component/YYTextLayout.h,source,22009,Yes,,,8890,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/Component/YYTextLayout.m,source,152136,Yes,Pure Pets,Sources,2933,No,,
Pure Pets/DataClasses/YYKit/Text/Component/YYTextLine.h,source,3233,Yes,,,74,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/Component/YYTextLine.m,source,5528,Yes,Pure Pets,Sources,71,No,,
Pure Pets/DataClasses/YYKit/Text/Component/YYTextMagnifier.h,source,2021,Yes,,,41,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/Component/YYTextMagnifier.m,source,12676,Yes,Pure Pets,Sources,100,Yes,,
Pure Pets/DataClasses/YYKit/Text/Component/YYTextSelectionView.h,source,2511,Yes,,,85,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/Component/YYTextSelectionView.m,source,11231,Yes,Pure Pets,Sources,25,Yes,,
Pure Pets/DataClasses/YYKit/Text/String/NSAttributedString+YYText.h,source,58049,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/String/NSAttributedString+YYText.m,source,46595,Yes,Pure Pets,Sources,400,No,,
Pure Pets/DataClasses/YYKit/Text/String/NSParagraphStyle+YYText.h,source,863,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/String/NSParagraphStyle+YYText.m,source,9446,Yes,Pure Pets,Sources,81,No,,
Pure Pets/DataClasses/YYKit/Text/String/UIPasteboard+YYText.h,source,1377,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/String/UIPasteboard+YYText.m,source,5392,Yes,Pure Pets,Sources,16,No,,
Pure Pets/DataClasses/YYKit/Text/String/YYTextArchiver.h,source,918,Yes,,,3781,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/String/YYTextArchiver.m,source,7096,Yes,Pure Pets,Sources,2865,No,,
Pure Pets/DataClasses/YYKit/Text/String/YYTextAttribute.h,source,15366,Yes,,,133,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/String/YYTextAttribute.m,source,17610,Yes,Pure Pets,Sources,10101,No,,
Pure Pets/DataClasses/YYKit/Text/String/YYTextParser.h,source,3123,Yes,,,3614,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/String/YYTextParser.m,source,20613,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DataClasses/YYKit/Text/String/YYTextRubyAnnotation.h,source,2376,Yes,,,10,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/String/YYTextRubyAnnotation.m,source,3377,Yes,Pure Pets,Sources,1437,No,,
Pure Pets/DataClasses/YYKit/Text/String/YYTextRunDelegate.h,source,1585,Yes,,,10,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/String/YYTextRunDelegate.m,source,2204,Yes,Pure Pets,Sources,1437,No,,
Pure Pets/DataClasses/YYKit/Text/String/YYTextUtilities.h,source,7467,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/String/YYTextUtilities.m,source,3583,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DataClasses/YYKit/Text/YYLabel.h,source,14700,Yes,,,11675,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/YYLabel.m,source,47812,Yes,Pure Pets,Sources,20,No,,
Pure Pets/DataClasses/YYKit/Text/YYTextView.h,source,17224,Yes,,,7897,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Text/YYTextView.m,source,154707,Yes,Pure Pets,Sources,218,Yes,,
Pure Pets/DataClasses/YYKit/Utility/YYAsyncLayer.h,source,2404,Yes,,,2197,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYAsyncLayer.m,source,8064,Yes,Pure Pets,Sources,8,No,,
Pure Pets/DataClasses/YYKit/Utility/YYDispatchQueuePool.h,source,1431,Yes,,,3591,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYDispatchQueuePool.m,source,9336,Yes,Pure Pets,Sources,12,No,,
Pure Pets/DataClasses/YYKit/Utility/YYFileHash.h,source,4634,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYFileHash.m,source,9606,Yes,Pure Pets,Sources,2,No,,
Pure Pets/DataClasses/YYKit/Utility/YYGestureRecognizer.h,source,1246,Yes,,,3926,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYGestureRecognizer.m,source,1794,Yes,Pure Pets,Sources,2,No,,
Pure Pets/DataClasses/YYKit/Utility/YYKeychain.h,source,12928,Yes,,,7483,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYKeychain.m,source,19646,Yes,Pure Pets,Sources,2,No,,
Pure Pets/DataClasses/YYKit/Utility/YYReachability.h,source,2508,Yes,,,7,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYReachability.m,source,6483,Yes,Pure Pets,Sources,7,No,,
Pure Pets/DataClasses/YYKit/Utility/YYSentinel.h,source,675,Yes,,,6,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYSentinel.m,source,493,Yes,Pure Pets,Sources,6,No,,
Pure Pets/DataClasses/YYKit/Utility/YYThreadSafeArray.h,source,899,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYThreadSafeArray.m,source,13168,Yes,Pure Pets,Sources,2190,No,,
Pure Pets/DataClasses/YYKit/Utility/YYThreadSafeDictionary.h,source,939,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYThreadSafeDictionary.m,source,7687,Yes,Pure Pets,Sources,2190,No,,
Pure Pets/DataClasses/YYKit/Utility/YYTimer.h,source,1370,Yes,,,2,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYTimer.m,source,3028,Yes,Pure Pets,Sources,2,Yes,,
Pure Pets/DataClasses/YYKit/Utility/YYTransaction.h,source,1125,Yes,,,5,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYTransaction.m,source,2463,Yes,Pure Pets,Sources,5,Yes,,
Pure Pets/DataClasses/YYKit/Utility/YYWeakProxy.h,source,1285,Yes,,,15,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DataClasses/YYKit/Utility/YYWeakProxy.m,source,1642,Yes,Pure Pets,Sources,15,No,,
Pure Pets/DataClasses/YYKit/YYKit.h,source,5074,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/DZNEmptyDataSet/EmptyDataManager.h,source,502,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/DZNEmptyDataSet/EmptyDataManager.m,source,8213,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DesignFiles/Helpers/DZNEmptyDataSet/button_background_icloud_highlight.png,resource,1291,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/Helpers/DZNEmptyDataSet/button_background_icloud_highlight@2x.png,resource,368,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/Helpers/DZNEmptyDataSet/button_background_icloud_normal.png,resource,1351,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/Helpers/DZNEmptyDataSet/button_background_icloud_normal@2x.png,resource,487,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/Helpers/DZNEmptyDataSet/placeholder_vesper.png,resource,2528,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/Helpers/DZNEmptyDataSet/placeholder_vesper@2x.png,resource,1109,Yes,Pure Pets,Resources,0,No,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/Helpers/ISO8601DateFormatter.h,source,2927,Yes,,,10,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/ISO8601DateFormatter.m,source,23679,Yes,Pure Pets,Sources,3,No,,
Pure Pets/DesignFiles/Helpers/MinimalTimeAgo/NSDate+MinimalTimeAgo.h,source,223,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/MinimalTimeAgo/NSDate+MinimalTimeAgo.m,source,1540,Yes,Pure Pets,Sources,776,No,,
Pure Pets/DesignFiles/Helpers/MinimalTimeAgo/RelativeDateDescriptor/RelativeDateDescriptor-Prefix.pch,other,152,No,,,0,No,,
Pure Pets/DesignFiles/Helpers/MinimalTimeAgo/RelativeDateDescriptor/RelativeDateDescriptor.h,source,3666,Yes,,,4,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/MinimalTimeAgo/RelativeDateDescriptor/RelativeDateDescriptor.m,source,10788,Yes,Pure Pets,Sources,4,No,,
Pure Pets/DesignFiles/Helpers/NSString+Ex.h,source,1300,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/NSString+Ex.m,source,7136,Yes,Pure Pets,Sources,14482,No,,
Pure Pets/DesignFiles/Helpers/PPCollection.h,source,1111,Yes,,,218,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/PPCollection.m,source,7970,Yes,Pure Pets,Sources,0,Yes,MANUAL REVIEW REQUIRED,Low
Pure Pets/DesignFiles/Helpers/PPPermissionHelper.h,source,1455,Yes,,,31,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/PPPermissionHelper.m,source,13686,Yes,Pure Pets,Sources,31,No,,
Pure Pets/DesignFiles/Helpers/PPVerifiedBadgeHelper.h,source,727,Yes,,,6,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/PPVerifiedBadgeHelper.m,source,1273,Yes,Pure Pets,Sources,6,No,,
Pure Pets/DesignFiles/Helpers/PastyPresent/UIActivityIndicator.h,source,1792,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/PastyPresent/UIActivityIndicator.m,source,4924,Yes,Pure Pets,Sources,0,No,HIGH-CONFIDENCE UNUSED CANDIDATE,High
Pure Pets/DesignFiles/Helpers/PastyPresent/UIViewController+PVCMotal.h,source,625,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/PastyPresent/UIViewController+PVCMotal.m,source,9761,Yes,Pure Pets,Sources,785,No,,
Pure Pets/DesignFiles/Helpers/RNFrostedSidebar.h,source,3121,Yes,,,115,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/RNFrostedSidebar.m,source,35916,Yes,Pure Pets,Sources,6983,Yes,,
Pure Pets/DesignFiles/Helpers/RoundedCorners.h,source,335,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/RoundedCorners.m,source,2048,Yes,Pure Pets,Sources,1458,No,,
Pure Pets/DesignFiles/Helpers/RoundedImageViewWithShadow.h,source,457,Yes,,,6,No,PROTECTED OR REQUIRED,Protected
Pure Pets/DesignFiles/Helpers/RoundedImageViewWithShadow.m,source,3303,Yes,Pure Pets,Sources,6,No,,
Pure Pets/DesignFiles/Helpers/UIScreen.h,source,300,Yes,,,0,No,PROTECTED OR REQUIRED,Protected
